               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   7,            0.041542,            0.045998,            0.013232,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023105,           0.0023105,            0.029199
                   8,            0.045425,            0.046931,            0.014182,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017638,           0.0017638,            0.020308
                   9,            0.037766,            0.048903,            0.012891,             0.94971,             0.97044,             0.98289,             0.75815,            0.029892,             0.03818,           0.0099451,           0.0010283,           0.0010283,            0.011228
                   0,             0.11707,            0.070599,            0.047257,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008392,           0.0008392,            0.097393
                   1,             0.10377,             0.07918,             0.04687,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016068,           0.0016068,            0.088715
                   2,            0.087882,            0.094111,            0.045227,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021874,           0.0021874,             0.07985
                   3,            0.078531,            0.098506,            0.043463,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025811,           0.0025811,            0.070799
                   4,            0.070335,            0.096142,            0.041985,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027879,           0.0027879,             0.06156
                   5,            0.066399,            0.099998,            0.040343,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028077,           0.0028077,            0.052134
                   6,             0.06572,            0.093739,            0.039687,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026407,           0.0026407,            0.042522
                   7,            0.066833,            0.079992,            0.037693,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022867,           0.0022867,            0.032722
                   8,             0.06201,            0.086463,            0.036402,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017457,           0.0017457,            0.022736
                   9,            0.055605,            0.082514,            0.035273,             0.62238,              0.4253,             0.43371,             0.18374,            0.047717,            0.073145,            0.033935,           0.0010179,           0.0010179,            0.012562
                   0,             0.04712,            0.055833,            0.021564,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008856,           0.0008856,            0.076611
                   1,            0.039662,            0.053168,             0.01895,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016957,           0.0016957,            0.070013
                   2,            0.037421,            0.048706,            0.018454,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023086,           0.0023086,            0.063218
                   3,             0.03513,            0.049486,            0.017574,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027243,           0.0027243,            0.056226
                   4,            0.035133,            0.050577,            0.018607,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029429,           0.0029429,            0.049036
                   5,            0.034896,            0.050991,            0.017802,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029643,           0.0029643,             0.04165
                   6,             0.03606,            0.049046,             0.01983,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027885,           0.0027885,            0.034066
                   7,            0.035647,             0.04524,            0.018146,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024155,           0.0024155,            0.026285
                   8,            0.037938,             0.04549,            0.018232,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018454,           0.0018454,            0.018307
                   9,            0.032522,            0.044885,            0.016434,             0.95241,             0.95179,             0.98323,             0.75303,            0.025371,            0.035964,            0.012012,           0.0010781,           0.0010781,            0.010132
                   0,            0.065212,            0.070805,            0.015096,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008336,           0.0008336,            0.094388
                   1,            0.055683,            0.068408,            0.013407,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001596,            0.001596,            0.085999
                   2,            0.049544,            0.064787,            0.012793,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021728,           0.0021728,            0.077423
                   3,            0.047701,            0.066634,            0.012605,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025638,           0.0025638,            0.068662
                   4,            0.047463,            0.066525,            0.013222,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027692,           0.0027692,            0.059716
                   5,            0.046425,            0.064901,            0.012764,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027889,           0.0027889,            0.050583
                   6,            0.050924,            0.063338,            0.014182,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026229,           0.0026229,            0.041265
                   7,            0.051237,            0.058694,            0.012476,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022712,           0.0022712,            0.031761
                   8,            0.053648,            0.057265,            0.012913,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017339,           0.0017339,            0.022072
                   9,            0.043649,            0.059939,            0.012197,             0.94744,             0.96117,              0.9842,             0.74092,            0.034769,            0.047052,           0.0096909,           0.0010108,           0.0010108,            0.012197
                   0,            0.047411,            0.056049,            0.021815,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008688,           0.0008688,            0.076594
                   1,            0.039847,             0.05318,            0.019173,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016635,           0.0016635,            0.069981
                   2,            0.037871,            0.049124,            0.018793,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022648,           0.0022648,            0.063174
                   3,            0.035368,            0.049929,            0.017777,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026727,           0.0026727,            0.056174
                   4,            0.035157,            0.050951,            0.018825,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028871,           0.0028871,            0.048981
                   5,            0.034802,            0.051129,            0.018018,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029081,           0.0029081,            0.041594
                   6,            0.036072,            0.049501,            0.020131,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027357,           0.0027357,            0.034013
                   7,            0.035774,            0.045358,            0.018401,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023699,           0.0023699,             0.02624
                   8,            0.037231,            0.045454,            0.018459,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018106,           0.0018106,            0.018273
                   9,            0.032341,            0.045111,            0.016566,             0.91923,             0.98785,             0.98395,             0.75629,            0.025277,            0.036297,            0.012181,           0.0010579,           0.0010579,            0.010112
                   0,            0.041067,            0.059916,            0.016015,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008704,           0.0008704,             0.10282
                   1,            0.035476,            0.056655,            0.014196,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016665,           0.0016665,            0.093639
                   2,            0.033023,            0.054222,            0.013878,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022687,           0.0022687,            0.084268
                   3,            0.031778,            0.055628,            0.013495,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002677,            0.002677,            0.074704
                   4,            0.031551,             0.05499,            0.013836,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028915,           0.0028915,            0.064945
                   5,            0.030867,            0.053068,            0.013416,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002912,            0.002912,            0.054993
                   6,            0.032453,            0.051616,            0.015222,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027387,           0.0027387,            0.044847
                   7,            0.033069,              0.0471,            0.012821,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023715,           0.0023715,            0.034506
                   8,            0.037297,            0.047694,            0.013778,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018104,           0.0018104,            0.023972
                   9,            0.030679,            0.048728,            0.012731,             0.93769,              0.9881,             0.98402,             0.73298,            0.024659,             0.03856,           0.0093924,           0.0010555,           0.0010555,            0.013245
                   0,            0.048134,            0.058891,            0.019634,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008816,           0.0008816,            0.092882
                   1,            0.041131,            0.055928,            0.017386,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001688,            0.001688,            0.084688
                   2,            0.038477,            0.054263,            0.017093,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002298,            0.002298,            0.076298
                   3,             0.03608,            0.055196,            0.016362,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027117,           0.0027117,            0.067712
                   4,            0.036186,            0.055031,              0.0169,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002929,            0.002929,            0.058929
                   5,            0.035534,            0.053749,            0.016369,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00295,             0.00295,             0.04995
                   6,            0.036662,            0.052102,            0.018406,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027747,           0.0027747,            0.040775
                   7,            0.036859,            0.046997,            0.015651,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002403,            0.002403,            0.031403
                   8,            0.040113,            0.047062,            0.016372,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018349,           0.0018349,            0.021835
                   9,            0.034102,            0.048864,            0.015188,             0.94685,             0.98197,              0.9846,             0.74957,            0.026908,             0.03845,            0.011302,           0.0010706,           0.0010706,            0.012071
                   0,             0.04017,            0.046128,            0.015937,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008256,           0.0008256,            0.092826
                   1,            0.034565,            0.043797,             0.01413,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015807,           0.0015807,            0.084581
                   2,            0.032445,            0.041907,            0.013734,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021519,           0.0021519,            0.076152
                   3,            0.031879,            0.044703,             0.01345,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025392,           0.0025392,            0.067539
                   4,            0.032135,            0.043449,            0.013494,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027426,           0.0027426,            0.058743
                   5,            0.032269,             0.04301,            0.013399,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027621,           0.0027621,            0.049762
                   6,            0.034422,            0.041918,            0.015294,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025978,           0.0025978,            0.040598
                   7,            0.034069,             0.03851,            0.012714,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022495,           0.0022495,            0.031249
                   8,            0.038764,            0.038698,            0.013521,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017172,           0.0017172,            0.021717
                   9,            0.030714,            0.039826,             0.01277,             0.93739,             0.97905,              0.9828,             0.73947,            0.024899,            0.033491,           0.0094647,           0.0010011,           0.0010011,            0.012001
                   0,              0.1159,             0.10582,             0.05394,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000824,            0.000824,            0.087359
                   1,              0.1111,             0.10116,            0.053451,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015777,           0.0015777,            0.079647
                   2,              0.1019,             0.10765,            0.052747,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021478,           0.0021478,            0.071752
                   3,             0.09576,             0.10828,            0.051796,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025343,           0.0025343,            0.063673
                   4,             0.08943,             0.11739,            0.051442,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027373,           0.0027373,            0.055411
                   5,            0.082819,              0.1135,            0.049759,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027568,           0.0027568,            0.046965
                   6,            0.078874,             0.11789,            0.049355,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025927,           0.0025927,            0.038336
                   7,            0.075149,             0.11854,            0.048279,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022451,           0.0022451,            0.029522
                   8,            0.070593,             0.11471,            0.047409,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017139,           0.0017139,            0.020526
                   9,            0.067575,             0.11613,            0.046461,             0.21454,             0.42372,             0.40161,             0.20616,            0.062524,             0.11475,            0.045081,           0.0009992,           0.0009992,            0.011346
                   0,            0.049038,            0.059824,            0.019365,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008736,           0.0008736,            0.092874
                   1,            0.041984,            0.057038,            0.017056,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016726,           0.0016726,            0.084673
                   2,            0.038823,            0.055041,            0.016791,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002277,            0.002277,            0.076277
                   3,            0.036415,            0.055901,            0.016096,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026869,           0.0026869,            0.067687
                   4,            0.036479,            0.055886,            0.016682,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029021,           0.0029021,            0.058902
                   5,            0.035805,            0.054761,             0.01605,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029227,           0.0029227,            0.049923
                   6,            0.037459,            0.053288,            0.018179,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027488,           0.0027488,            0.040749
                   7,            0.037356,            0.047791,              0.0155,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023802,           0.0023802,             0.03138
                   8,            0.041146,            0.048116,            0.016105,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018171,           0.0018171,            0.021817
                   9,            0.034408,            0.049267,            0.014844,              0.9401,             0.98584,             0.98378,             0.73413,            0.027274,            0.038879,             0.01126,           0.0010593,           0.0010593,            0.012059
                   0,            0.048572,            0.065319,            0.016361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010048,           0.0010048,            0.091156
                   1,            0.041068,            0.061452,            0.014284,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019242,           0.0019242,            0.083256
                   2,            0.038029,            0.058985,            0.014214,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026202,           0.0026202,            0.075133
                   3,            0.036223,            0.059786,            0.013518,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030927,           0.0030927,            0.066786
                   4,            0.036098,            0.060056,            0.014028,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033418,           0.0033418,            0.058216
                   5,            0.035272,            0.057229,            0.013483,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033675,           0.0033675,            0.049423
                   6,            0.038209,            0.056212,            0.015497,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031698,           0.0031698,            0.040406
                   7,            0.039317,            0.050152,            0.013271,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027486,           0.0027486,            0.031166
                   8,            0.044552,            0.050752,            0.013869,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021041,           0.0021041,            0.021702
                   9,            0.036375,            0.052906,            0.012799,             0.94256,             0.97956,             0.98393,             0.71648,             0.02839,            0.041061,           0.0096201,           0.0012361,           0.0012361,            0.012015
                   0,             0.05628,            0.070662,            0.018104,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008608,           0.0008608,            0.095538
                   1,            0.047954,            0.067307,            0.016151,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016481,           0.0016481,            0.087063
                   2,            0.043775,            0.063675,             0.01568,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022437,           0.0022437,            0.078397
                   3,             0.04182,            0.063559,             0.01522,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026475,           0.0026475,            0.069539
                   4,            0.043114,            0.064872,            0.015674,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028596,           0.0028596,            0.060489
                   5,            0.042873,            0.063001,            0.015273,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028799,           0.0028799,            0.051248
                   6,            0.047141,            0.060754,            0.016964,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027085,           0.0027085,            0.041814
                   7,            0.047689,            0.054423,             0.01486,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023454,           0.0023454,            0.032189
                   8,            0.049804,            0.054322,            0.015507,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017905,           0.0017905,            0.022372
                   9,            0.039703,            0.057258,            0.014564,             0.94702,             0.97961,             0.98362,             0.72852,            0.031055,            0.044148,            0.010764,           0.0010438,           0.0010438,            0.012364
                   0,             0.04815,            0.058976,            0.019307,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008752,           0.0008752,            0.088616
                   1,            0.041105,            0.056173,              0.0171,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016757,           0.0016757,            0.080833
                   2,            0.038439,            0.054342,            0.016704,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022813,           0.0022813,            0.072855
                   3,            0.036174,            0.055215,            0.016044,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026919,           0.0026919,            0.064682
                   4,            0.036366,            0.055447,            0.016608,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029076,           0.0029076,            0.056315
                   5,            0.035441,            0.053765,            0.016095,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029283,           0.0029283,            0.047752
                   6,            0.036445,            0.052021,            0.018116,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027541,           0.0027541,            0.038995
                   7,            0.037144,            0.047034,            0.015411,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002385,            0.002385,            0.030042
                   8,             0.04074,            0.046977,            0.016014,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001821,            0.001821,            0.020895
                   9,            0.034035,            0.048564,             0.01487,              0.9411,             0.97513,             0.98352,             0.74983,            0.026752,            0.038592,            0.010972,            0.001062,            0.001062,            0.011553
                   0,             0.03758,            0.045316,            0.018978,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0007632,           0.0007632,             0.10285
                   1,            0.032457,            0.043913,             0.01663,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014612,           0.0014612,            0.093558
                   2,            0.030528,            0.042498,            0.016278,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019893,           0.0019893,              0.0841
                   3,             0.02955,            0.044155,            0.015935,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023473,           0.0023473,            0.074471
                   4,            0.029601,            0.043512,            0.015782,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025354,           0.0025354,            0.064673
                   5,            0.028988,            0.042693,            0.015631,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025534,           0.0025534,            0.054705
                   6,            0.031291,            0.041186,            0.017361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024014,           0.0024014,            0.044566
                   7,            0.031141,            0.038006,            0.015067,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020794,           0.0020794,            0.034258
                   8,            0.033219,            0.038819,            0.015989,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015875,           0.0015875,            0.023779
                   9,             0.02751,            0.040102,            0.014911,             0.95777,             0.96674,             0.98416,             0.75877,            0.022599,            0.033141,            0.010939,          0.00092548,          0.00092548,            0.013131
                   0,            0.048805,            0.055197,            0.022423,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008432,           0.0008432,            0.076568
                   1,            0.042015,             0.05277,            0.020025,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016145,           0.0016145,            0.069932
                   2,            0.038556,             0.05129,            0.019389,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002198,            0.002198,            0.063107
                   3,            0.036297,            0.052478,            0.018592,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025938,           0.0025938,            0.056095
                   4,            0.036151,            0.051644,            0.019187,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028018,           0.0028018,            0.048895
                   5,            0.035016,            0.051412,            0.018413,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002822,            0.002822,            0.041508
                   6,            0.036278,            0.049499,            0.020635,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026545,           0.0026545,            0.033932
                   7,            0.035644,            0.044977,            0.017673,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022993,           0.0022993,            0.026169
                   8,            0.036724,            0.044466,            0.018208,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017563,           0.0017563,            0.018218
                   9,            0.033182,            0.047136,            0.016961,             0.94126,              0.9704,             0.98427,             0.75622,            0.026274,            0.036577,            0.012563,           0.0010255,           0.0010255,             0.01008
                   0,            0.057001,             0.05469,            0.017143,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008248,           0.0008248,            0.083478
                   1,            0.049184,            0.053809,            0.015107,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015793,           0.0015793,            0.076146
                   2,            0.044062,            0.051701,            0.014671,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021501,           0.0021501,            0.068632
